Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
37,USDA Salinas,Monterey Bay,11/14/1991,1800,318,0.02, ,0.00, ,-1, ,0.9, ,11.3, ,68, ,5.5, ,3.1, ,317, ,14.9, 
37,USDA Salinas,Monterey Bay,11/14/1991,1900,318,0.01, ,0.00, ,-1, ,0.9, ,10.3, ,75, ,6.1, ,2.9, ,321, ,14.8, 
37,USDA Salinas,Monterey Bay,11/14/1991,2000,318,0.00, ,0.00, ,-1, ,1.0, ,9.8, ,79, ,6.4, ,3.2, ,328, ,14.8, 
37,USDA Salinas,Monterey Bay,11/14/1991,2100,318,-0.01, ,0.00, ,-1, ,0.9, ,8.6, ,83, ,6.0, ,2.3, ,1, ,14.7, 
37,USDA Salinas,Monterey Bay,11/14/1991,2200,318,-0.01, ,0.00, ,-1, ,0.9, ,8.2, ,85, ,5.8, ,1.9, ,20, ,14.6, 
37,USDA Salinas,Monterey Bay,11/14/1991,2300,318,-0.01, ,0.00, ,-2, ,0.9, ,8.3, ,81, ,5.2, ,1.7, ,21, ,14.5, 
37,USDA Salinas,Monterey Bay,11/14/1991,2400,318,0.00, ,0.00, ,-2, ,0.8, ,7.8, ,79, ,4.3, ,2.2, ,10, ,14.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,0100,319,-0.01, ,0.00, ,-2, ,0.8, ,7.2, ,79, ,3.9, ,2.1, ,8, ,14.2, 
37,USDA Salinas,Monterey Bay,11/15/1991,0200,319,-0.01, ,0.00, ,-2, ,0.8, ,7.0, ,78, ,3.5, ,2.2, ,347, ,14.1, 
37,USDA Salinas,Monterey Bay,11/15/1991,0300,319,-0.01, ,0.00, ,-2, ,0.7, ,6.1, ,77, ,2.4, ,1.5, ,2, ,13.9, 
37,USDA Salinas,Monterey Bay,11/15/1991,0400,319,-0.01, ,0.00, ,-2, ,0.7, ,6.3, ,71, ,1.5, ,1.8, ,290, ,13.8, 
37,USDA Salinas,Monterey Bay,11/15/1991,0500,319,0.01, ,0.00, ,-2, ,0.5, ,8.4, ,46, ,-2.5, ,1.6, ,235, ,13.7, 
37,USDA Salinas,Monterey Bay,11/15/1991,0600,319,0.02, ,0.00, ,-2, ,0.5, ,8.1, ,45, ,-3.2, ,2.2, ,264, ,13.5, 
37,USDA Salinas,Monterey Bay,11/15/1991,0700,319,0.01, ,0.00, ,3, ,0.5, ,6.1, ,49, ,-3.8, ,1.6, ,332, ,13.4, 
37,USDA Salinas,Monterey Bay,11/15/1991,0800,319,0.02, ,0.00, ,96, ,0.6, ,6.1, ,63, ,-0.5, ,1.0, ,75, ,13.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,0900,319,0.13, ,0.00, ,271, ,0.6, ,11.1, ,45, ,-0.5, ,1.5, ,308, ,13.2, 
37,USDA Salinas,Monterey Bay,11/15/1991,1000,319,0.29, ,0.00, ,426, ,0.5, ,14.1, ,29, ,-3.7, ,3.3, ,321, ,13.1, 
37,USDA Salinas,Monterey Bay,11/15/1991,1100,319,0.38, ,0.00, ,534, ,0.4, ,15.8, ,24, ,-4.9, ,3.7, ,316, ,13.2, 
37,USDA Salinas,Monterey Bay,11/15/1991,1200,319,0.39, ,0.00, ,586, ,0.4, ,17.1, ,21, ,-5.5, ,2.4, ,321, ,13.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,1300,319,0.41, ,0.00, ,573, ,0.4, ,17.9, ,18, ,-6.6, ,2.9, ,299, ,13.4, 
37,USDA Salinas,Monterey Bay,11/15/1991,1400,319,0.40, ,0.00, ,498, ,0.4, ,18.6, ,18, ,-6.1, ,3.9, ,294, ,13.7, 
37,USDA Salinas,Monterey Bay,11/15/1991,1500,319,0.35, ,0.00, ,365, ,0.5, ,18.0, ,22, ,-4.0, ,5.4, ,290, ,14.0, 
37,USDA Salinas,Monterey Bay,11/15/1991,1600,319,0.22, ,0.00, ,199, ,0.5, ,16.4, ,29, ,-1.7, ,4.8, ,300, ,14.2, 
37,USDA Salinas,Monterey Bay,11/15/1991,1700,319,0.08, ,0.00, ,46, ,0.7, ,14.0, ,45, ,2.2, ,3.3, ,299, ,14.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,1800,319,0.01, ,0.00, ,-1, ,0.8, ,11.0, ,61, ,3.8, ,1.4, ,333, ,14.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,1900,319,0.01, ,0.00, ,-2, ,0.8, ,9.5, ,68, ,3.9, ,2.3, ,357, ,14.3, 
37,USDA Salinas,Monterey Bay,11/15/1991,2000,319,0.01, ,0.00, ,-2, ,0.8, ,9.1, ,70, ,4.1, ,2.4, ,44, ,14.2, 
37,USDA Salinas,Monterey Bay,11/15/1991,2100,319,0.00, ,0.00, ,-2, ,0.8, ,7.8, ,73, ,3.2, ,1.6, ,123, ,14.0, 
37,USDA Salinas,Monterey Bay,11/15/1991,2200,319,0.00, ,0.00, ,-2, ,0.7, ,6.3, ,74, ,2.1, ,1.5, ,74, ,13.9, 
37,USDA Salinas,Monterey Bay,11/15/1991,2300,319,0.00, ,0.00, ,-2, ,0.7, ,5.7, ,76, ,1.8, ,2.2, ,119, ,13.8, 
37,USDA Salinas,Monterey Bay,11/15/1991,2400,319,0.01, ,0.00, ,-2, ,0.7, ,6.4, ,69, ,1.2, ,2.8, ,120, ,13.6, 
37,USDA Salinas,Monterey Bay,11/16/1991,0100,320,0.01, ,0.00, ,-2, ,0.6, ,6.0, ,68, ,0.6, ,3.9, ,129, ,13.5, 
37,USDA Salinas,Monterey Bay,11/16/1991,0200,320,0.02, ,0.00, ,-2, ,0.6, ,6.7, ,64, ,0.4, ,3.9, ,123, ,13.4, 
37,USDA Salinas,Monterey Bay,11/16/1991,0300,320,0.02, ,0.00, ,-2, ,0.6, ,5.5, ,66, ,-0.4, ,4.1, ,122, ,13.3, 
37,USDA Salinas,Monterey Bay,11/16/1991,0400,320,0.03, ,0.00, ,-2, ,0.6, ,5.8, ,63, ,-0.8, ,4.6, ,129, ,13.2, 
37,USDA Salinas,Monterey Bay,11/16/1991,0500,320,0.03, ,0.00, ,-2, ,0.6, ,5.3, ,63, ,-1.2, ,4.9, ,118, ,13.1, 
37,USDA Salinas,Monterey Bay,11/16/1991,0600,320,0.02, ,0.00, ,-3, ,0.6, ,4.9, ,64, ,-1.3, ,4.6, ,128, ,13.0, 
37,USDA Salinas,Monterey Bay,11/16/1991,0700,320,0.03, ,0.00, ,2, ,0.6, ,5.1, ,63, ,-1.3, ,4.8, ,111, ,12.9, 
37,USDA Salinas,Monterey Bay,11/16/1991,0800,320,0.06, ,0.00, ,92, ,0.6, ,5.6, ,61, ,-1.2, ,4.0, ,142, ,12.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,0900,320,0.14, ,0.00, ,242, ,0.6, ,7.0, ,59, ,-0.4, ,4.7, ,138, ,12.7, 
37,USDA Salinas,Monterey Bay,11/16/1991,1000,320,0.25, ,0.00, ,403, ,0.6, ,10.0, ,51, ,0.2, ,5.1, ,134, ,12.6, 
37,USDA Salinas,Monterey Bay,11/16/1991,1100,320,0.35, ,0.00, ,513, ,0.6, ,13.4, ,40, ,0.1, ,4.5, ,136, ,12.6, 
37,USDA Salinas,Monterey Bay,11/16/1991,1200,320,0.40, ,0.00, ,565, ,0.6, ,16.0, ,33, ,-0.2, ,3.7, ,139, ,12.7, 
37,USDA Salinas,Monterey Bay,11/16/1991,1300,320,0.39, ,0.00, ,553, ,0.5, ,17.8, ,27, ,-1.7, ,2.9, ,145, ,12.9, 
37,USDA Salinas,Monterey Bay,11/16/1991,1400,320,0.35, ,0.00, ,481, ,0.5, ,19.1, ,21, ,-3.5, ,2.5, ,160, ,13.1, 
37,USDA Salinas,Monterey Bay,11/16/1991,1500,320,0.29, ,0.00, ,359, ,0.5, ,19.1, ,24, ,-2.0, ,3.3, ,310, ,13.3, 
37,USDA Salinas,Monterey Bay,11/16/1991,1600,320,0.18, ,0.00, ,191, ,0.9, ,16.2, ,49, ,5.4, ,5.3, ,325, ,13.6, 
37,USDA Salinas,Monterey Bay,11/16/1991,1700,320,0.07, ,0.00, ,39, ,1.0, ,14.4, ,60, ,6.8, ,4.0, ,321, ,13.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,1800,320,0.04, ,0.00, ,-1, ,1.0, ,13.4, ,62, ,6.4, ,3.9, ,301, ,13.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,1900,320,0.02, ,0.00, ,-1, ,1.1, ,12.8, ,73, ,7.9, ,3.7, ,305, ,13.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,2000,320,0.00, ,0.00, ,-1, ,1.2, ,12.3, ,82, ,9.4, ,3.4, ,316, ,13.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,2100,320,-0.01, ,0.00, ,-1, ,1.2, ,12.0, ,82, ,9.1, ,2.4, ,293, ,13.8, 
37,USDA Salinas,Monterey Bay,11/16/1991,2200,320,-0.01, ,0.00, ,-2, ,1.1, ,11.1, ,85, ,8.7, ,0.8, ,21, ,13.7, 
37,USDA Salinas,Monterey Bay,11/16/1991,2300,320,-0.01, ,0.00, ,-2, ,1.1, ,11.1, ,86, ,8.9, ,2.1, ,114, ,13.7, 
37,USDA Salinas,Monterey Bay,11/16/1991,2400,320,-0.01, ,0.00, ,-2, ,1.2, ,11.2, ,87, ,9.1, ,2.4, ,112, ,13.7, 
37,USDA Salinas,Monterey Bay,11/17/1991,0100,321,0.01, ,0.00, ,-1, ,1.1, ,11.2, ,85, ,8.8, ,3.4, ,107, ,13.6, 
37,USDA Salinas,Monterey Bay,11/17/1991,0200,321,0.02, ,0.00, ,-2, ,1.1, ,11.5, ,78, ,7.7, ,3.7, ,114, ,13.6, 
37,USDA Salinas,Monterey Bay,11/17/1991,0300,321,0.03, ,0.00, ,-2, ,1.0, ,11.7, ,71, ,6.5, ,3.6, ,107, ,13.6, 
37,USDA Salinas,Monterey Bay,11/17/1991,0400,321,0.02, ,0.00, ,-2, ,1.0, ,11.1, ,76, ,7.0, ,3.5, ,115, ,13.5, 
37,USDA Salinas,Monterey Bay,11/17/1991,0500,321,0.05, ,0.00, ,-2, ,0.9, ,11.7, ,67, ,5.7, ,4.3, ,142, ,13.5, 
37,USDA Salinas,Monterey Bay,11/17/1991,0600,321,0.08, ,0.00, ,-2, ,0.8, ,12.1, ,58, ,4.1, ,5.7, ,158, ,13.5, 
37,USDA Salinas,Monterey Bay,11/17/1991,0700,321,0.05, ,0.00, ,-1, ,0.9, ,11.4, ,68, ,5.6, ,5.2, ,164, ,13.4, 
37,USDA Salinas,Monterey Bay,11/17/1991,0800,321,0.03, ,2.00, ,7, ,1.0, ,10.5, ,82, ,7.6, ,5.4, ,157, ,13.4, 
37,USDA Salinas,Monterey Bay,11/17/1991,0900,321,0.03, ,0.00, ,50, ,1.1, ,11.2, ,85, ,8.7, ,6.0, ,145, ,13.4, 
37,USDA Salinas,Monterey Bay,11/17/1991,1000,321,0.15, ,0.00, ,259, ,1.2, ,13.1, ,82, ,10.0, ,6.1, ,150, ,13.3, 
37,USDA Salinas,Monterey Bay,11/17/1991,1100,321,0.08, ,0.00, ,154, ,1.3, ,13.5, ,84, ,10.9, ,5.8, ,147, ,13.4, 
37,USDA Salinas,Monterey Bay,11/17/1991,1200,321,0.18, ,0.00, ,323, ,1.4, ,14.5, ,86, ,12.1, ,4.9, ,137, ,13.4, 
37,USDA Salinas,Monterey Bay,11/17/1991,1300,321,0.13, ,0.00, ,247, ,1.5, ,15.6, ,84, ,13.0, ,3.0, ,139, ,13.5, 
37,USDA Salinas,Monterey Bay,11/17/1991,1400,321,0.25, ,0.00, ,353, ,1.5, ,17.6, ,75, ,13.1, ,6.0, ,271, ,13.6, 
37,USDA Salinas,Monterey Bay,11/17/1991,1500,321,0.16, ,0.00, ,225, ,1.5, ,17.2, ,75, ,12.7, ,6.0, ,273, ,13.7, 
37,USDA Salinas,Monterey Bay,11/17/1991,1600,321,0.09, ,0.00, ,112, ,1.5, ,16.5, ,80, ,13.1, ,5.9, ,279, ,13.9, 
37,USDA Salinas,Monterey Bay,11/17/1991,1700,321,0.03, ,0.00, ,16, ,1.5, ,15.5, ,83, ,12.7, ,4.6, ,277, ,14.0, 
37,USDA Salinas,Monterey Bay,11/17/1991,1800,321,0.00, ,1.00, ,-2, ,1.4, ,14.3, ,86, ,12.0, ,2.8, ,281, ,14.1, 
37,USDA Salinas,Monterey Bay,11/17/1991,1900,321,0.00, ,0.00, ,-2, ,1.3, ,13.6, ,86, ,11.4, ,3.0, ,286, ,14.1, 
37,USDA Salinas,Monterey Bay,11/17/1991,2000,321,0.00, ,0.00, ,-2, ,1.3, ,13.2, ,87, ,11.0, ,3.4, ,269, ,14.1, 
37,USDA Salinas,Monterey Bay,11/17/1991,2100,321,0.00, ,0.00, ,-2, ,1.3, ,12.5, ,87, ,10.4, ,2.2, ,340, ,14.1, 
37,USDA Salinas,Monterey Bay,11/17/1991,2200,321,0.00, ,0.00, ,-2, ,1.3, ,13.0, ,87, ,10.9, ,1.7, ,345, ,14.1, 
37,USDA Salinas,Monterey Bay,11/17/1991,2300,321,0.01, ,4.00, ,-1, ,1.3, ,13.2, ,87, ,11.0, ,5.6, ,286, ,14.0, 
37,USDA Salinas,Monterey Bay,11/17/1991,2400,321,0.01, ,0.00, ,-2, ,1.3, ,12.8, ,85, ,10.4, ,5.6, ,282, ,14.0, 
37,USDA Salinas,Monterey Bay,11/18/1991,0100,322,-0.02, ,0.00, ,-2, ,1.2, ,11.8, ,86, ,9.5, ,3.2, ,299, ,14.0, 
37,USDA Salinas,Monterey Bay,11/18/1991,0200,322,-0.02, ,0.00, ,-2, ,1.2, ,11.3, ,87, ,9.2, ,3.8, ,290, ,13.9, 
37,USDA Salinas,Monterey Bay,11/18/1991,0300,322,-0.02, ,0.00, ,-2, ,1.1, ,10.6, ,86, ,8.4, ,3.4, ,311, ,13.9, 
37,USDA Salinas,Monterey Bay,11/18/1991,0400,322,-0.02, ,0.00, ,-1, ,1.1, ,10.1, ,87, ,8.1, ,2.9, ,321, ,13.8, 
37,USDA Salinas,Monterey Bay,11/18/1991,0500,322,-0.02, ,0.00, ,-2, ,1.0, ,9.2, ,88, ,7.2, ,2.4, ,330, ,13.8, 
37,USDA Salinas,Monterey Bay,11/18/1991,0600,322,-0.02, ,0.00, ,-2, ,1.0, ,9.3, ,87, ,7.3, ,2.4, ,346, ,13.7, 
37,USDA Salinas,Monterey Bay,11/18/1991,0700,322,-0.02, ,0.00, ,2, ,1.0, ,8.6, ,87, ,6.6, ,2.2, ,330, ,13.6, 
37,USDA Salinas,Monterey Bay,11/18/1991,0800,322,0.02, ,0.00, ,90, ,1.0, ,9.3, ,87, ,7.3, ,2.7, ,320, ,13.5, 
37,USDA Salinas,Monterey Bay,11/18/1991,0900,322,0.11, ,0.00, ,258, ,1.2, ,11.7, ,84, ,9.1, ,3.2, ,278, ,13.4, 
37,USDA Salinas,Monterey Bay,11/18/1991,1000,322,0.23, ,0.00, ,409, ,1.1, ,13.3, ,73, ,8.5, ,4.1, ,288, ,13.3, 
37,USDA Salinas,Monterey Bay,11/18/1991,1100,322,0.31, ,0.00, ,515, ,1.1, ,14.5, ,66, ,8.1, ,4.3, ,316, ,13.4, 
37,USDA Salinas,Monterey Bay,11/18/1991,1200,322,0.37, ,0.00, ,567, ,1.0, ,15.3, ,60, ,7.6, ,4.6, ,311, ,13.5, 
37,USDA Salinas,Monterey Bay,11/18/1991,1300,322,0.36, ,0.00, ,549, ,1.0, ,16.2, ,57, ,7.6, ,3.7, ,283, ,13.6, 
37,USDA Salinas,Monterey Bay,11/18/1991,1400,322,0.32, ,0.00, ,480, ,1.0, ,16.9, ,51, ,6.7, ,3.6, ,287, ,13.8, 
37,USDA Salinas,Monterey Bay,11/18/1991,1500,322,0.25, ,0.00, ,352, ,1.0, ,16.9, ,52, ,6.9, ,3.9, ,292, ,14.1, 
37,USDA Salinas,Monterey Bay,11/18/1991,1600,322,0.14, ,0.00, ,189, ,1.0, ,15.7, ,58, ,7.5, ,4.3, ,303, ,14.3, 
37,USDA Salinas,Monterey Bay,11/18/1991,1700,322,0.05, ,0.00, ,41, ,1.1, ,13.6, ,70, ,8.3, ,4.2, ,302, ,14.4, 
37,USDA Salinas,Monterey Bay,11/18/1991,1800,322,0.00, ,0.00, ,-1, ,1.1, ,11.6, ,83, ,8.8, ,3.0, ,308, ,14.4, 
37,USDA Salinas,Monterey Bay,11/18/1991,1900,322,-0.01, ,0.00, ,-2, ,1.1, ,10.8, ,85, ,8.4, ,3.0, ,336, ,14.4, 
37,USDA Salinas,Monterey Bay,11/18/1991,2000,322,-0.01, ,0.00, ,-2, ,1.1, ,10.1, ,87, ,8.0, ,2.7, ,355, ,14.3, 
37,USDA Salinas,Monterey Bay,11/18/1991,2100,322,-0.02, ,0.00, ,-2, ,1.0, ,9.2, ,87, ,7.2, ,1.2, ,336, ,14.2, 
37,USDA Salinas,Monterey Bay,11/18/1991,2200,322,-0.02, ,0.00, ,-2, ,1.0, ,8.4, ,88, ,6.4, ,1.5, ,357, ,14.1, 
37,USDA Salinas,Monterey Bay,11/18/1991,2300,322,-0.02, ,0.00, ,-2, ,0.9, ,7.9, ,87, ,5.9, ,0.8, ,138, ,14.0, 
37,USDA Salinas,Monterey Bay,11/18/1991,2400,322,-0.01, ,0.00, ,-2, ,0.8, ,6.2, ,88, ,4.3, ,1.6, ,120, ,13.8, 
37,USDA Salinas,Monterey Bay,11/19/1991,0100,323,-0.02, ,0.00, ,-2, ,0.8, ,6.9, ,85, ,4.6, ,2.6, ,136, ,13.6, 
37,USDA Salinas,Monterey Bay,11/19/1991,0200,323,-0.01, ,0.00, ,-2, ,0.9, ,7.2, ,84, ,4.8, ,3.4, ,125, ,13.5, 
37,USDA Salinas,Monterey Bay,11/19/1991,0300,323,-0.01, ,0.00, ,-3, ,0.8, ,7.7, ,79, ,4.3, ,3.3, ,120, ,13.4, 
37,USDA Salinas,Monterey Bay,11/19/1991,0400,323,0.00, ,0.00, ,-2, ,0.8, ,7.2, ,74, ,2.9, ,2.8, ,125, ,13.2, 
37,USDA Salinas,Monterey Bay,11/19/1991,0500,323,-0.02, ,0.00, ,-2, ,0.7, ,4.5, ,87, ,2.4, ,2.4, ,136, ,13.1, 
37,USDA Salinas,Monterey Bay,11/19/1991,0600,323,-0.02, ,0.00, ,-2, ,0.7, ,4.7, ,88, ,2.8, ,3.2, ,144, ,13.1, 
37,USDA Salinas,Monterey Bay,11/19/1991,0700,323,-0.01, ,0.00, ,1, ,0.8, ,5.1, ,86, ,2.9, ,3.8, ,127, ,12.9, 
37,USDA Salinas,Monterey Bay,11/19/1991,0800,323,0.03, ,0.00, ,87, ,0.8, ,5.9, ,86, ,3.7, ,4.5, ,130, ,12.8, 
37,USDA Salinas,Monterey Bay,11/19/1991,0900,323,0.11, ,0.00, ,249, ,0.9, ,7.8, ,82, ,4.8, ,4.3, ,146, ,12.7, 
37,USDA Salinas,Monterey Bay,11/19/1991,1000,323,0.22, ,0.00, ,400, ,0.9, ,10.5, ,68, ,4.9, ,5.0, ,131, ,12.6, 
37,USDA Salinas,Monterey Bay,11/19/1991,1100,323,0.33, ,0.00, ,507, ,0.8, ,13.5, ,55, ,4.6, ,4.8, ,129, ,12.6, 
37,USDA Salinas,Monterey Bay,11/19/1991,1200,323,0.37, ,0.00, ,563, ,0.8, ,17.2, ,41, ,3.9, ,2.8, ,146, ,12.7, 
37,USDA Salinas,Monterey Bay,11/19/1991,1300,323,0.39, ,0.00, ,551, ,0.7, ,18.7, ,34, ,2.6, ,3.0, ,328, ,12.9, 
37,USDA Salinas,Monterey Bay,11/19/1991,1400,323,0.34, ,0.00, ,483, ,0.7, ,19.6, ,32, ,2.2, ,2.6, ,279, ,13.1, 
37,USDA Salinas,Monterey Bay,11/19/1991,1500,323,0.24, ,0.00, ,356, ,0.7, ,20.3, ,27, ,0.9, ,1.7, ,283, ,13.3, 
37,USDA Salinas,Monterey Bay,11/19/1991,1600,323,0.14, ,0.00, ,189, ,0.6, ,20.2, ,26, ,0.3, ,1.7, ,307, ,13.6, 
37,USDA Salinas,Monterey Bay,11/19/1991,1700,323,0.06, ,0.00, ,39, ,0.9, ,17.8, ,43, ,5.0, ,1.2, ,262, ,13.8, 
37,USDA Salinas,Monterey Bay,11/19/1991,1800,323,0.01, ,0.00, ,-1, ,1.0, ,13.9, ,64, ,7.3, ,1.3, ,73, ,13.9, 
37,USDA Salinas,Monterey Bay,11/19/1991,1900,323,0.00, ,0.00, ,-1, ,1.0, ,11.6, ,72, ,6.8, ,1.3, ,316, ,13.8, 
37,USDA Salinas,Monterey Bay,11/19/1991,2000,323,-0.01, ,0.00, ,-1, ,1.0, ,10.6, ,81, ,7.4, ,1.5, ,46, ,13.8, 
37,USDA Salinas,Monterey Bay,11/19/1991,2100,323,-0.01, ,0.00, ,-1, ,1.0, ,10.1, ,84, ,7.6, ,1.7, ,95, ,13.6, 
37,USDA Salinas,Monterey Bay,11/19/1991,2200,323,-0.01, ,0.00, ,-2, ,1.0, ,9.6, ,80, ,6.4, ,1.2, ,96, ,13.5, 
37,USDA Salinas,Monterey Bay,11/19/1991,2300,323,0.01, ,0.00, ,-2, ,0.9, ,10.9, ,66, ,4.8, ,2.1, ,100, ,13.4, 
37,USDA Salinas,Monterey Bay,11/19/1991,2400,323,-0.01, ,0.00, ,-2, ,0.8, ,7.3, ,83, ,4.6, ,1.1, ,5, ,13.3, 
37,USDA Salinas,Monterey Bay,11/20/1991,0100,324,-0.01, ,0.00, ,-2, ,0.8, ,6.3, ,88, ,4.5, ,1.2, ,34, ,13.2, 
37,USDA Salinas,Monterey Bay,11/20/1991,0200,324,-0.01, ,0.00, ,-1, ,0.8, ,5.9, ,88, ,4.1, ,1.5, ,70, ,13.1, 
37,USDA Salinas,Monterey Bay,11/20/1991,0300,324,-0.01, ,0.00, ,-2, ,0.8, ,6.6, ,85, ,4.4, ,2.0, ,109, ,13.0, 
37,USDA Salinas,Monterey Bay,11/20/1991,0400,324,0.00, ,0.00, ,-1, ,0.8, ,6.3, ,82, ,3.5, ,1.9, ,127, ,12.9, 
37,USDA Salinas,Monterey Bay,11/20/1991,0500,324,0.00, ,0.00, ,-2, ,0.8, ,6.0, ,84, ,3.4, ,2.5, ,137, ,12.8, 
37,USDA Salinas,Monterey Bay,11/20/1991,0600,324,0.01, ,0.00, ,-1, ,0.8, ,6.9, ,77, ,3.3, ,4.0, ,130, ,12.7, 
37,USDA Salinas,Monterey Bay,11/20/1991,0700,324,0.02, ,0.00, ,3, ,0.8, ,7.2, ,75, ,3.1, ,3.8, ,127, ,12.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,0800,324,0.05, ,0.00, ,78, ,0.8, ,7.5, ,74, ,3.2, ,3.4, ,138, ,12.5, 
37,USDA Salinas,Monterey Bay,11/20/1991,0900,324,0.11, ,0.00, ,166, ,0.8, ,10.1, ,63, ,3.5, ,4.2, ,138, ,12.4, 
37,USDA Salinas,Monterey Bay,11/20/1991,1000,324,0.21, ,0.00, ,318, ,0.8, ,12.0, ,55, ,3.4, ,4.5, ,138, ,12.4, 
37,USDA Salinas,Monterey Bay,11/20/1991,1100,324,0.29, ,0.00, ,403, ,0.8, ,15.0, ,46, ,3.4, ,4.0, ,144, ,12.4, 
37,USDA Salinas,Monterey Bay,11/20/1991,1200,324,0.35, ,0.00, ,495, ,0.8, ,17.9, ,37, ,2.9, ,2.9, ,136, ,12.5, 
37,USDA Salinas,Monterey Bay,11/20/1991,1300,324,0.36, ,0.00, ,527, ,0.7, ,20.3, ,29, ,1.5, ,1.8, ,205, ,12.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,1400,324,0.35, ,0.00, ,425, ,0.7, ,20.6, ,27, ,1.0, ,3.2, ,321, ,12.9, 
37,USDA Salinas,Monterey Bay,11/20/1991,1500,324,0.24, ,0.00, ,188, ,0.7, ,19.5, ,30, ,1.6, ,5.0, ,316, ,13.1, 
37,USDA Salinas,Monterey Bay,11/20/1991,1600,324,0.17, ,0.00, ,110, ,0.7, ,17.2, ,35, ,1.5, ,4.8, ,323, ,13.4, 
37,USDA Salinas,Monterey Bay,11/20/1991,1700,324,0.10, ,0.00, ,22, ,0.7, ,15.8, ,38, ,1.4, ,3.5, ,329, ,13.5, 
37,USDA Salinas,Monterey Bay,11/20/1991,1800,324,0.08, ,0.00, ,-2, ,0.8, ,15.0, ,46, ,3.3, ,3.8, ,343, ,13.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,1900,324,0.04, ,0.00, ,-2, ,0.9, ,13.9, ,59, ,6.0, ,2.9, ,341, ,13.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,2000,324,0.02, ,0.00, ,-2, ,1.0, ,12.9, ,68, ,7.2, ,2.2, ,301, ,13.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,2100,324,0.01, ,0.00, ,-2, ,1.0, ,12.2, ,73, ,7.4, ,1.2, ,303, ,13.6, 
37,USDA Salinas,Monterey Bay,11/20/1991,2200,324,0.01, ,0.00, ,-2, ,1.1, ,11.6, ,78, ,7.9, ,2.2, ,294, ,13.5, 
37,USDA Salinas,Monterey Bay,11/20/1991,2300,324,0.00, ,0.00, ,-2, ,1.2, ,12.3, ,86, ,10.1, ,2.6, ,293, ,13.4, 
37,USDA Salinas,Monterey Bay,11/20/1991,2400,324,0.00, ,0.00, ,-2, ,1.3, ,12.1, ,90, ,10.5, ,3.0, ,327, ,13.4, 
37,USDA Salinas,Monterey Bay,11/21/1991,0100,325,-0.01, ,0.00, ,-2, ,1.2, ,11.5, ,90, ,10.0, ,3.4, ,337, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0200,325,-0.02, ,0.00, ,-2, ,1.2, ,11.6, ,90, ,10.0, ,2.7, ,344, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0300,325,-0.02, ,0.00, ,-2, ,1.2, ,11.9, ,89, ,10.2, ,2.4, ,356, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0400,325,-0.01, ,0.00, ,-2, ,1.2, ,11.8, ,89, ,10.0, ,2.8, ,327, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0500,325,-0.01, ,0.00, ,-2, ,1.2, ,12.2, ,88, ,10.3, ,2.7, ,282, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0600,325,-0.01, ,0.00, ,-2, ,1.2, ,11.4, ,87, ,9.4, ,1.9, ,316, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0700,325,-0.02, ,0.00, ,1, ,1.0, ,9.5, ,87, ,7.5, ,0.9, ,240, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0800,325,0.02, ,0.00, ,75, ,1.1, ,9.9, ,87, ,7.9, ,0.6, ,185, ,13.3, 
37,USDA Salinas,Monterey Bay,11/21/1991,0900,325,0.09, ,0.00, ,215, ,1.2, ,12.2, ,85, ,9.7, ,1.0, ,319, ,13.2, 
37,USDA Salinas,Monterey Bay,11/21/1991,1000,325,0.20, ,0.00, ,367, ,1.1, ,14.9, ,67, ,8.9, ,1.9, ,340, ,13.2, 
37,USDA Salinas,Monterey Bay,11/21/1991,1100,325,0.29, ,0.00, ,476, ,1.0, ,15.8, ,58, ,7.6, ,2.4, ,297, ,13.2, 
